index,open,high,low,close,volume,value
2021-09-01 00:00:00,55326000.0,55422000.0,55326000.0,55327000.0,16.45864919,911342174.41655
2021-09-01 00:01:00,55327000.0,55399000.0,55327000.0,55393000.0,9.62426236,532757032.7196
2021-09-01 00:02:00,55400000.0,55477000.0,55391000.0,55443000.0,12.32895409,683419658.22937
2021-09-01 00:03:00,55439000.0,55463000.0,55343000.0,55350000.0,18.47424432,1023427782.08215
2021-09-01 00:04:00,55378000.0,55385000.0,55331000.0,55340000.0,12.75024055,705620882.77985
2021-09-01 00:05:00,55343000.0,55343000.0,55257000.0,55265000.0,24.78268001,1370133108.7813
2021-09-01 00:06:00,55265000.0,55398000.0,55255000.0,55255000.0,20.87775327,1154491049.13345
2021-09-01 00:07:00,55255000.0,55317000.0,55246000.0,55281000.0,21.68175106,1198225132.69176
2021-09-01 00:08:00,55288000.0,55300000.0,55257000.0,55281000.0,14.62942218,808566125.96289
2021-09-01 00:09:00,55281000.0,55331000.0,55281000.0,55330000.0,9.41943064,520960734.3476
2021-09-01 00:10:00,55331000.0,55400000.0,55302000.0,55388000.0,7.0169923,388403965.53062
2021-09-01 00:11:00,55388000.0,55409000.0,55330000.0,55359000.0,8.67837021,480675436.412
2021-09-01 00:12:00,55339000.0,55465000.0,55338000.0,55404000.0,8.58601146,475718926.92835
2021-09-01 00:13:00,55412000.0,55454000.0,55402000.0,55415000.0,7.82378878,433578306.00452
2021-09-01 00:14:00,55443000.0,55530000.0,55416000.0,55530000.0,10.3213376,572495393.36013
2021-09-01 00:15:00,55531000.0,55585000.0,55445000.0,55470000.0,13.74307475,762941922.30206
2021-09-01 00:16:00,55470000.0,55560000.0,55457000.0,55557000.0,6.36557005,353440511.65969
2021-09-01 00:17:00,55535000.0,55585000.0,55489000.0,55489000.0,12.83028946,712692489.15696
2021-09-01 00:18:00,55508000.0,55508000.0,55400000.0,55400000.0,7.03597106,390091473.63749
2021-09-01 00:19:00,55412000.0,55429000.0,55340000.0,55352000.0,7.96110874,440729688.08682
2021-09-01 00:20:00,55352000.0,55455000.0,55348000.0,55453000.0,7.14741518,396040277.17133
2021-09-01 00:21:00,55438000.0,55455000.0,55410000.0,55439000.0,6.38131271,353815947.3145
2021-09-01 00:22:00,55439000.0,55453000.0,55438000.0,55449000.0,5.59839329,310409153.57883
2021-09-01 00:23:00,55450000.0,55453000.0,55430000.0,55438000.0,8.35209504,463048089.24904
2021-09-01 00:24:00,55438000.0,55440000.0,55420000.0,55420000.0,5.70701552,316314627.60016
2021-09-01 00:25:00,55420000.0,55439000.0,55420000.0,55428000.0,3.75587364,208175159.00036
2021-09-01 00:26:00,55428000.0,55479000.0,55428000.0,55479000.0,5.33930065,296067713.59206
2021-09-01 00:27:00,55495000.0,55567000.0,55479000.0,55512000.0,9.50716293,527898370.95807
2021-09-01 00:28:00,55511000.0,55545000.0,55469000.0,55497000.0,7.91373348,439382091.80835
2021-09-01 00:29:00,55497000.0,55569000.0,55480000.0,55524000.0,8.4557417,469530841.6604
2021-09-01 00:30:00,55524000.0,55568000.0,55496000.0,55534000.0,5.77264101,320625420.67767
2021-09-01 00:31:00,55534000.0,55535000.0,55529000.0,55530000.0,5.49718715,305270757.01233
2021-09-01 00:32:00,55529000.0,55532000.0,55492000.0,55496000.0,6.1836011,343299721.21914
2021-09-01 00:33:00,55496000.0,55496000.0,55430000.0,55435000.0,6.14201854,340602808.07527
2021-09-01 00:34:00,55435000.0,55436000.0,55413000.0,55420000.0,4.45628316,246995555.78058
2021-09-01 00:35:00,55418000.0,55436000.0,55409000.0,55436000.0,4.95081607,274352765.44462
2021-09-01 00:36:00,55432000.0,55487000.0,55420000.0,55458000.0,3.54137384,196347873.5179
2021-09-01 00:37:00,55458000.0,55459000.0,55411000.0,55433000.0,4.06519676,225374808.89043
2021-09-01 00:38:00,55411000.0,55485000.0,55410000.0,55478000.0,6.13062638,339797891.2252
2021-09-01 00:39:00,55478000.0,55497000.0,55420000.0,55423000.0,8.35683271,463512291.3872
2021-09-01 00:40:00,55477000.0,55512000.0,55419000.0,55425000.0,4.59430868,254728951.87731
2021-09-01 00:41:00,55425000.0,55450000.0,55410000.0,55411000.0,6.88643657,381648097.86612
2021-09-01 00:42:00,55410000.0,55479000.0,55400000.0,55473000.0,7.70979808,427249747.61359
2021-09-01 00:43:00,55422000.0,55479000.0,55400000.0,55404000.0,8.74413067,484779812.40609
2021-09-01 00:44:00,55404000.0,55474000.0,55403000.0,55471000.0,7.05515631,391181379.87324
2021-09-01 00:45:00,55471000.0,55471000.0,55396000.0,55399000.0,10.99290115,609114410.09088
2021-09-01 00:46:00,55396000.0,55400000.0,55370000.0,55396000.0,6.46389726,357979164.30267
2021-09-01 00:47:00,55378000.0,55396000.0,55373000.0,55387000.0,4.36592825,241796974.79451
2021-09-01 00:48:00,55394000.0,55395000.0,55371000.0,55379000.0,5.2244167,289331309.62914
2021-09-01 00:49:00,55379000.0,55499000.0,55373000.0,55470000.0,7.08316966,392475596.21575
2021-09-01 00:50:00,55411000.0,55474000.0,55408000.0,55410000.0,7.7658155,430363589.95875
2021-09-01 00:51:00,55413000.0,55498000.0,55404000.0,55454000.0,7.6438229,423768945.77236
2021-09-01 00:52:00,55454000.0,55569000.0,55454000.0,55522000.0,13.09786142,727316480.58645
2021-09-01 00:53:00,55549000.0,55551000.0,55522000.0,55530000.0,8.10462049,450188468.06405
2021-09-01 00:54:00,55530000.0,55550000.0,55500000.0,55532000.0,5.7836292,321164667.60462
2021-09-01 00:55:00,55549000.0,55549000.0,55500000.0,55530000.0,3.92929487,218181710.09911
2021-09-01 00:56:00,55531000.0,55544000.0,55510000.0,55527000.0,5.37220315,298294688.4262
2021-09-01 00:57:00,55532000.0,55547000.0,55496000.0,55499000.0,6.46798093,359094675.07894
2021-09-01 00:58:00,55499000.0,55499000.0,55435000.0,55480000.0,4.25896992,236266008.72292
2021-09-01 00:59:00,55527000.0,55545000.0,55460000.0,55480000.0,3.54449616,196722729.72124
2021-09-01 01:00:00,55468000.0,55524000.0,55460000.0,55466000.0,7.02862674,389898504.1475
2021-09-01 01:01:00,55460000.0,55518000.0,55414000.0,55421000.0,6.99390073,387775830.34252
2021-09-01 01:02:00,55468000.0,55524000.0,55421000.0,55523000.0,5.36664234,297765091.43843
2021-09-01 01:03:00,55521000.0,55587000.0,55521000.0,55570000.0,12.03824163,668712918.31942
2021-09-01 01:04:00,55586000.0,55600000.0,55551000.0,55595000.0,10.20761505,567361423.134
2021-09-01 01:05:00,55595000.0,55648000.0,55577000.0,55602000.0,11.91684652,662626200.87031
2021-09-01 01:06:00,55603000.0,55641000.0,55492000.0,55522000.0,7.74162664,430162165.9644
2021-09-01 01:07:00,55522000.0,55564000.0,55427000.0,55432000.0,5.78964467,321246381.27498
2021-09-01 01:08:00,55432000.0,55500000.0,55425000.0,55433000.0,10.41988262,577712743.87637
2021-09-01 01:09:00,55432000.0,55490000.0,55432000.0,55441000.0,10.14612423,562503550.99217
2021-09-01 01:10:00,55441000.0,55441000.0,55432000.0,55433000.0,10.93578621,606262186.65844
2021-09-01 01:11:00,55433000.0,55433000.0,55421000.0,55423000.0,5.59890379,310327527.72155
2021-09-01 01:12:00,55422000.0,55440000.0,55420000.0,55440000.0,4.52026781,250542455.55784
2021-09-01 01:13:00,55427000.0,55516000.0,55427000.0,55500000.0,7.76544259,430683649.90929
2021-09-01 01:14:00,55477000.0,55500000.0,55459000.0,55462000.0,5.38770665,298870840.62929
2021-09-01 01:15:00,55462000.0,55474000.0,55417000.0,55427000.0,6.28921711,348658003.12829
2021-09-01 01:16:00,55422000.0,55428000.0,55413000.0,55419000.0,8.92980401,494919435.65264
2021-09-01 01:17:00,55415000.0,55471000.0,55412000.0,55471000.0,5.36054418,297109088.90511
2021-09-01 01:18:00,55471000.0,55500000.0,55418000.0,55490000.0,5.67849601,315026640.39206
2021-09-01 01:19:00,55500000.0,55554000.0,55477000.0,55498000.0,4.67174075,259318908.61954
2021-09-01 01:20:00,55500000.0,55554000.0,55471000.0,55479000.0,4.74909901,263556422.17827
2021-09-01 01:21:00,55478000.0,55480000.0,55470000.0,55470000.0,3.92729627,217857473.0678
2021-09-01 01:22:00,55470000.0,55490000.0,55450000.0,55450000.0,5.49280067,304674473.13212
2021-09-01 01:23:00,55450000.0,55490000.0,55441000.0,55480000.0,9.15173049,507671767.04993
2021-09-01 01:24:00,55480000.0,55516000.0,55471000.0,55513000.0,6.62375952,367602429.81092
2021-09-01 01:25:00,55483000.0,55516000.0,55483000.0,55490000.0,5.79296622,321517626.8551
2021-09-01 01:26:00,55490000.0,55550000.0,55490000.0,55518000.0,3.03916248,168750187.00276
2021-09-01 01:27:00,55518000.0,55541000.0,55484000.0,55512000.0,7.31918284,406266209.08426
2021-09-01 01:28:00,55512000.0,55520000.0,55444000.0,55463000.0,5.85166718,324654435.92804
2021-09-01 01:29:00,55463000.0,55470000.0,55430000.0,55441000.0,5.77538999,320181777.29096
2021-09-01 01:30:00,55441000.0,55470000.0,55422000.0,55469000.0,5.31617288,294765630.3181
2021-09-01 01:31:00,55431000.0,55470000.0,55431000.0,55436000.0,4.61123022,255758039.25122
2021-09-01 01:32:00,55469000.0,55495000.0,55432000.0,55484000.0,7.71707977,428065273.86968
2021-09-01 01:33:00,55484000.0,55511000.0,55481000.0,55483000.0,2.56352031,142254651.73449
2021-09-01 01:34:00,55509000.0,55510000.0,55470000.0,55510000.0,4.8231386,267617054.66497
2021-09-01 01:35:00,55510000.0,55568000.0,55486000.0,55561000.0,3.70163379,205529100.03607
2021-09-01 01:36:00,55568000.0,55590000.0,55512000.0,55552000.0,3.13504428,174140536.55294
2021-09-01 01:37:00,55552000.0,55560000.0,55552000.0,55559000.0,5.56830945,309364977.41158
2021-09-01 01:38:00,55556000.0,55567000.0,55553000.0,55553000.0,13.56064664,753403931.39417
2021-09-01 01:39:00,55553000.0,55600000.0,55551000.0,55551000.0,5.43767133,302113156.60962
2021-09-01 01:40:00,55560000.0,55604000.0,55520000.0,55535000.0,3.36846665,187156634.50361
2021-09-01 01:41:00,55535000.0,55550000.0,55520000.0,55520000.0,2.78812029,154820913.6967
2021-09-01 01:42:00,55520000.0,55560000.0,55520000.0,55538000.0,2.29841452,127619461.03944
2021-09-01 01:43:00,55522000.0,55538000.0,55520000.0,55521000.0,2.16927658,120441721.17191
2021-09-01 01:44:00,55522000.0,55538000.0,55515000.0,55521000.0,2.93505633,162962277.88317
2021-09-01 01:45:00,55520000.0,55536000.0,55513000.0,55513000.0,2.52481138,140172659.28992
2021-09-01 01:46:00,55513000.0,55514000.0,55502000.0,55502000.0,3.7724191,209413148.03474
2021-09-01 01:47:00,55502000.0,55508000.0,55477000.0,55477000.0,3.28161293,182090286.11056
2021-09-01 01:48:00,55480000.0,55480000.0,55455000.0,55455000.0,3.82455319,212131654.67916
2021-09-01 01:49:00,55453000.0,55455000.0,55433000.0,55449000.0,4.04324149,224193771.99017
2021-09-01 01:50:00,55449000.0,55469000.0,55433000.0,55467000.0,2.63772436,146251470.4411
2021-09-01 01:51:00,55467000.0,55503000.0,55434000.0,55438000.0,5.61925284,311657063.60525
2021-09-01 01:52:00,55438000.0,55460000.0,55373000.0,55373000.0,13.28090706,735874788.21104
2021-09-01 01:53:00,55373000.0,55423000.0,55354000.0,55355000.0,5.93960014,328940548.38034
2021-09-01 01:54:00,55354000.0,55420000.0,55354000.0,55359000.0,3.18870803,176535291.53666
2021-09-01 01:55:00,55368000.0,55418000.0,55356000.0,55357000.0,6.09347353,337392302.0381
2021-09-01 01:56:00,55357000.0,55418000.0,55355000.0,55359000.0,3.45118467,191066199.55914
2021-09-01 01:57:00,55417000.0,55417000.0,55355000.0,55400000.0,2.64943546,146689376.1609
2021-09-01 01:58:00,55359000.0,55421000.0,55359000.0,55369000.0,2.8416546,157394656.02912
2021-09-01 01:59:00,55378000.0,55445000.0,55362000.0,55421000.0,9.68367465,536627119.38505
