index,open,high,low,close,volume,value
2021-06-01 00:00:00,43235000.0,43237000.0,43200000.0,43200000.0,2.06182819,89103507.83305
2021-06-01 00:01:00,43210000.0,43239000.0,43151000.0,43238000.0,2.04406001,88266605.39721
2021-06-01 00:02:00,43212000.0,43231000.0,43199000.0,43210000.0,1.72165207,74382625.7113
2021-06-01 00:03:00,43210000.0,43299000.0,43200000.0,43299000.0,5.68229303,245692227.50447
2021-06-01 00:04:00,43250000.0,43325000.0,43250000.0,43307000.0,12.52869688,542537863.36556
2021-06-01 00:05:00,43307000.0,43311000.0,43213000.0,43307000.0,6.7836452,293745700.39937
2021-06-01 00:06:00,43307000.0,43325000.0,43300000.0,43314000.0,4.76308952,206298444.89163
2021-06-01 00:07:00,43314000.0,43330000.0,43300000.0,43301000.0,1.62028598,70170854.39817
2021-06-01 00:08:00,43301000.0,43322000.0,43249000.0,43252000.0,3.46257202,149896386.41213
2021-06-01 00:09:00,43283000.0,43307000.0,43252000.0,43284000.0,2.5844616,111834558.72236
2021-06-01 00:10:00,43284000.0,43314000.0,43271000.0,43314000.0,5.29185272,229146843.56002
2021-06-01 00:11:00,43307000.0,43333000.0,43284000.0,43323000.0,10.92041519,473065600.61379
2021-06-01 00:12:00,43331000.0,43369000.0,43331000.0,43337000.0,2.83569187,122901289.72171
2021-06-01 00:13:00,43340000.0,43450000.0,43337000.0,43416000.0,4.28015308,185745767.7153
2021-06-01 00:14:00,43416000.0,43453000.0,43387000.0,43416000.0,5.59797679,243145250.48869
2021-06-01 00:15:00,43416000.0,43425000.0,43387000.0,43399000.0,8.32801437,361463983.55271
2021-06-01 00:16:00,43388000.0,43449000.0,43388000.0,43416000.0,3.68621342,160044607.05485
2021-06-01 00:17:00,43412000.0,43474000.0,43401000.0,43474000.0,9.62473965,418169604.11388
2021-06-01 00:18:00,43457000.0,43524000.0,43457000.0,43508000.0,6.38586604,277728064.61463
2021-06-01 00:19:00,43508000.0,43533000.0,43424000.0,43488000.0,6.76427495,294128298.93468
2021-06-01 00:20:00,43517000.0,43578000.0,43482000.0,43578000.0,6.37106047,277371470.7555
2021-06-01 00:21:00,43589000.0,43652000.0,43578000.0,43644000.0,24.1734268,1054042786.22677
2021-06-01 00:22:00,43649000.0,43673000.0,43645000.0,43656000.0,18.61393684,812638144.68587
2021-06-01 00:23:00,43656000.0,43670000.0,43600000.0,43600000.0,9.26215593,404258543.70803
2021-06-01 00:24:00,43608000.0,43659000.0,43598000.0,43645000.0,6.35484082,277186872.12222
2021-06-01 00:25:00,43647000.0,43647000.0,43598000.0,43598000.0,5.68839572,248104567.03907
2021-06-01 00:26:00,43598000.0,43604000.0,43427000.0,43467000.0,6.55167156,285225394.60596
2021-06-01 00:27:00,43467000.0,43467000.0,43397000.0,43397000.0,4.22488864,183536367.22729
2021-06-01 00:28:00,43399000.0,43463000.0,43240000.0,43441000.0,11.00309747,476964751.7809
2021-06-01 00:29:00,43441000.0,43461000.0,43359000.0,43400000.0,2.76618128,120110039.06423
2021-06-01 00:30:00,43382000.0,43537000.0,43382000.0,43502000.0,6.16331237,267797967.41784
2021-06-01 00:31:00,43502000.0,43522000.0,43464000.0,43464000.0,6.15739088,267741130.24582
2021-06-01 00:32:00,43464000.0,43464000.0,43375000.0,43385000.0,6.19745563,269047129.7237
2021-06-01 00:33:00,43385000.0,43485000.0,43384000.0,43441000.0,6.63730446,288245106.24189
2021-06-01 00:34:00,43411000.0,43485000.0,43389000.0,43460000.0,3.05700152,132802472.9507
2021-06-01 00:35:00,43463000.0,43489000.0,43441000.0,43489000.0,2.25558141,98053439.07129
2021-06-01 00:36:00,43467000.0,43486000.0,43463000.0,43464000.0,10.40041025,452041006.46223
2021-06-01 00:37:00,43465000.0,43600000.0,43462000.0,43564000.0,7.38294193,321329466.36552
2021-06-01 00:38:00,43556000.0,43570000.0,43445000.0,43500000.0,9.06378327,394239513.09057
2021-06-01 00:39:00,43460000.0,43522000.0,43422000.0,43449000.0,1.7824349,77446467.52218
2021-06-01 00:40:00,43450000.0,43450000.0,43411000.0,43448000.0,4.69351678,203903906.48626
2021-06-01 00:41:00,43446000.0,43449000.0,43320000.0,43363000.0,8.68403274,376581821.23327
2021-06-01 00:42:00,43363000.0,43399000.0,43336000.0,43369000.0,7.11390499,308576293.06428
