index,open,high,low,close,volume,value
2021-01-01 00:00:00,31600000.0,31614000.0,31588000.0,31612000.0,3.20450873,101270723.08238
2021-01-01 00:01:00,31612000.0,31681000.0,31603000.0,31668000.0,2.51700209,79626008.31479
2021-01-01 00:02:00,31668000.0,31686000.0,31639000.0,31669000.0,1.91024822,60498131.9252
2021-01-01 00:03:00,31670000.0,31729000.0,31670000.0,31729000.0,4.28855626,135955681.89193
2021-01-01 00:04:00,31729000.0,31750000.0,31729000.0,31747000.0,9.88786055,313891418.53074
2021-01-01 00:05:00,31748000.0,31748000.0,31729000.0,31743000.0,7.82262341,248326246.49416
2021-01-01 00:06:00,31744000.0,31748000.0,31723000.0,31748000.0,7.72973467,245318798.28239
2021-01-01 00:07:00,31747000.0,31747000.0,31729000.0,31745000.0,2.83760079,90066198.49748
2021-01-01 00:08:00,31730000.0,31747000.0,31730000.0,31746000.0,2.81367547,89318203.05832
2021-01-01 00:09:00,31746000.0,31779000.0,31745000.0,31779000.0,10.04901073,319093682.82764
2021-01-01 00:10:00,31779000.0,31800000.0,31778000.0,31800000.0,8.89209251,282702211.45658
2021-01-01 00:11:00,31799000.0,31818000.0,31799000.0,31804000.0,5.56401783,176937720.90322
2021-01-01 00:12:00,31815000.0,31845000.0,31814000.0,31845000.0,7.08525961,225482060.34262
2021-01-01 00:13:00,31844000.0,31865000.0,31844000.0,31864000.0,9.98016382,317847474.90932
2021-01-01 00:14:00,31864000.0,31901000.0,31863000.0,31900000.0,12.33263564,393206681.12501
2021-01-01 00:15:00,31900000.0,31901000.0,31868000.0,31868000.0,12.99300053,414293335.57127
2021-01-01 00:16:00,31868000.0,31868000.0,31770000.0,31814000.0,17.32323466,551585488.91167
2021-01-01 00:17:00,31813000.0,31813000.0,31750000.0,31796000.0,7.72045042,245334181.35765
2021-01-01 00:18:00,31796000.0,31807000.0,31792000.0,31804000.0,1.78760393,56850040.27741
2021-01-01 00:19:00,31804000.0,31806000.0,31780000.0,31806000.0,5.00023003,159005431.09572
2021-01-01 00:20:00,31806000.0,31806000.0,31780000.0,31803000.0,2.81508965,89501620.61969
2021-01-01 00:21:00,31803000.0,31805000.0,31787000.0,31805000.0,4.84096699,153957657.1759
2021-01-01 00:22:00,31805000.0,31806000.0,31795000.0,31799000.0,4.95393708,157542524.53607
2021-01-01 00:23:00,31799000.0,31829000.0,31798000.0,31829000.0,10.04970494,319607928.84085
2021-01-01 00:24:00,31820000.0,31853000.0,31806000.0,31820000.0,0.52231376,16628756.1172
2021-01-01 00:25:00,31820000.0,31820000.0,31815000.0,31820000.0,1.14428357,36410829.42826
2021-01-01 00:26:00,31820000.0,31820000.0,31815000.0,31817000.0,1.37069926,43614414.6316
2021-01-01 00:27:00,31819000.0,31819000.0,31806000.0,31807000.0,0.3212988,10219626.22211
2021-01-01 00:28:00,31807000.0,31807000.0,31779000.0,31779000.0,4.86018988,154535767.92655
2021-01-01 00:29:00,31781000.0,31781000.0,31772000.0,31777000.0,0.68391817,21732154.73977
2021-01-01 00:30:00,31772000.0,31777000.0,31763000.0,31768000.0,4.0909446,129966830.64573
2021-01-01 00:31:00,31768000.0,31805000.0,31763000.0,31800000.0,1.29263314,41074414.34917
2021-01-01 00:32:00,31799000.0,31812000.0,31777000.0,31811000.0,0.88120606,28020067.27578
2021-01-01 00:33:00,31811000.0,31811000.0,31800000.0,31801000.0,0.88371219,28102580.30202
2021-01-01 00:34:00,31801000.0,31811000.0,31777000.0,31810000.0,0.66184157,21051222.848
2021-01-01 00:35:00,31804000.0,31811000.0,31777000.0,31811000.0,1.41492898,44998709.59071
2021-01-01 00:36:00,31811000.0,31812000.0,31810000.0,31810000.0,2.18962674,69653701.15689
2021-01-01 00:37:00,31810000.0,31829000.0,31809000.0,31829000.0,3.75570773,119485694.9583
2021-01-01 00:38:00,31829000.0,31923000.0,31829000.0,31923000.0,9.30212574,296552911.26321
2021-01-01 00:39:00,31923000.0,31959000.0,31914000.0,31958000.0,9.29625298,296968090.90718
2021-01-01 00:40:00,31959000.0,31966000.0,31958000.0,31966000.0,7.52228365,240421824.19262
2021-01-01 00:41:00,31966000.0,31969000.0,31960000.0,31961000.0,8.28706047,264891796.23565
2021-01-01 00:42:00,31961000.0,31970000.0,31919000.0,31950000.0,5.1247819,163669448.63539
2021-01-01 00:43:00,31950000.0,32000000.0,31950000.0,31999000.0,7.25945387,232166081.37224
2021-01-01 00:44:00,31999000.0,32000000.0,31970000.0,31995000.0,5.8495102,187122276.23298
2021-01-01 00:45:00,31986000.0,31994000.0,31950000.0,31968000.0,2.60366683,83264996.20642
2021-01-01 00:46:00,31967000.0,31967000.0,31915000.0,31955000.0,1.50505512,48058142.0687
2021-01-01 00:47:00,31955000.0,31955000.0,31915000.0,31939000.0,0.13247786,4230858.89069
2021-01-01 00:48:00,31916000.0,31939000.0,31916000.0,31922000.0,4.67948222,149400807.5859
2021-01-01 00:49:00,31922000.0,31945000.0,31916000.0,31945000.0,2.81706452,89952855.10704
2021-01-01 00:50:00,31945000.0,31956000.0,31944000.0,31956000.0,1.55477795,49673643.89669
2021-01-01 00:51:00,31956000.0,31984000.0,31956000.0,31981000.0,1.35065116,43186494.88699
2021-01-01 00:52:00,31981000.0,32001000.0,31965000.0,32000000.0,17.69225973,566068166.68803
2021-01-01 00:53:00,32000000.0,32050000.0,32000000.0,32030000.0,3.59876815,115272885.99916
2021-01-01 00:54:00,32048000.0,32064000.0,32030000.0,32048000.0,6.52105034,209023181.4779
2021-01-01 00:55:00,32032000.0,32050000.0,32008000.0,32016000.0,4.02079575,128774337.27299
2021-01-01 00:56:00,32016000.0,32016000.0,31986000.0,31999000.0,4.1852351,133932406.77657
2021-01-01 00:57:00,31999000.0,32000000.0,31947000.0,31970000.0,5.78979904,185174952.43916
